REPO, SHA, CONFIG_PARAMETER, TEST_NAME, VALUE, TYPE(GOOD|BAD), EXPECTATION(PASS|FAIL)
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.query.calcite.extras-props.conformance, org.apache.kylin.common.KylinConfigTest#testCalciteExtrasProperties, LENIENT, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.env.zookeeper-max-retries, org.apache.kylin.common.zookeeper.KylinServerDiscoveryTest#test, 0, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.env.zookeeper-max-retries, org.apache.kylin.common.zookeeper.KylinServerDiscoveryTest#test, 100, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.env.zookeeper-max-retries, org.apache.kylin.common.zookeeper.KylinServerDiscoveryTest#test, 0.1, GOOD, FAIL
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.env.zookeeper-max-retries, org.apache.kylin.common.zookeeper.KylinServerDiscoveryTest#test, 3, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.env.zookeeper-max-retries, org.apache.kylin.common.zookeeper.KylinServerDiscoveryTest#test, some-value, BAD, FAIL
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.env.zookeeper-max-retries, org.apache.kylin.common.zookeeper.KylinServerDiscoveryTest#test, -300, BAD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.env.zookeeper-max-retries, org.apache.kylin.common.zookeeper.KylinServerDiscoveryTest#test, 600000, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.server.mode, org.apache.kylin.common.zookeeper.KylinServerDiscoveryTest#test, obviously-bad-value, BAD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.server.mode, org.apache.kylin.common.zookeeper.KylinServerDiscoveryTest#test, query, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.env.zookeeper-base-sleep-time, org.apache.kylin.common.zookeeper.KylinServerDiscoveryTest#test, 0, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.env.zookeeper-base-sleep-time, org.apache.kylin.common.zookeeper.KylinServerDiscoveryTest#test, 100, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.env.zookeeper-base-sleep-time, org.apache.kylin.common.zookeeper.KylinServerDiscoveryTest#test, 3000, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.env.zookeeper-base-sleep-time, org.apache.kylin.common.zookeeper.KylinServerDiscoveryTest#test, 0.1, GOOD, FAIL
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.env.zookeeper-base-sleep-time, org.apache.kylin.common.zookeeper.KylinServerDiscoveryTest#test, some-value, BAD, FAIL
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.env.zookeeper-base-sleep-time, org.apache.kylin.common.zookeeper.KylinServerDiscoveryTest#test, -300, BAD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.env.zookeeper-base-sleep-time, org.apache.kylin.common.zookeeper.KylinServerDiscoveryTest#test, 600000, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.env.zookeeper-is-local, org.apache.kylin.common.zookeeper.KylinServerDiscoveryTest#test, true, GOOD, FAIL
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.env.zookeeper-is-local, org.apache.kylin.common.zookeeper.KylinServerDiscoveryTest#test, false, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.env.zookeeper-connect-string, org.apache.kylin.common.zookeeper.KylinServerDiscoveryTest#test, 127.0.0.1:59450, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.env.zookeeper-connect-string, org.apache.kylin.common.zookeeper.KylinServerDiscoveryTest#test, obviously-bad-value, BAD, FAIL
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.server.cluster-name, org.apache.kylin.common.zookeeper.KylinServerDiscoveryTest#test, obviously-bad-value, BAD, FAIL
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.server.cluster-name, org.apache.kylin.common.zookeeper.KylinServerDiscoveryTest#test, ../examples/test_metadata/, GOOD, FAIL
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.env.zookeeper-base-path, org.apache.kylin.common.zookeeper.KylinServerDiscoveryTest#test, /kylin/whatever, BAD, FAIL
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.env.zookeeper-base-path, org.apache.kylin.common.zookeeper.KylinServerDiscoveryTest#test, /kylin, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.env.zookeeper-base-path, org.apache.kylin.common.zookeeper.KylinServerDiscoveryTest#test, /Nahhhhhh, BAD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.resourcestore.reconnect-enabled, org.apache.kylin.common.persistence.LocalFileResourceStoreTest#testFileStore, true, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.resourcestore.reconnect-enabled, org.apache.kylin.common.persistence.LocalFileResourceStoreTest#testFileStore, false, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.job.remote-cli-port, org.apache.kylin.common.util.SSHClientTest#testCmd, 0, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.job.remote-cli-port, org.apache.kylin.common.util.SSHClientTest#testCmd, 100, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.job.remote-cli-port, org.apache.kylin.common.util.SSHClientTest#testCmd, 0.1, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.job.remote-cli-port, org.apache.kylin.common.util.SSHClientTest#testCmd, some-value, BAD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.job.remote-cli-port, org.apache.kylin.common.util.SSHClientTest#testCmd, -300, BAD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.job.remote-cli-port, org.apache.kylin.common.util.SSHClientTest#testCmd, 22, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.job.remote-cli-port, org.apache.kylin.common.util.SSHClientTest#testCmd, 600000, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.job.remote-cli-port, org.apache.kylin.common.util.SSHClientTest#testScp, 0, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.job.remote-cli-port, org.apache.kylin.common.util.SSHClientTest#testScp, 100, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.job.remote-cli-port, org.apache.kylin.common.util.SSHClientTest#testScp, 0.1, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.job.remote-cli-port, org.apache.kylin.common.util.SSHClientTest#testScp, some-value, BAD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.job.remote-cli-port, org.apache.kylin.common.util.SSHClientTest#testScp, -300, BAD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.job.remote-cli-port, org.apache.kylin.common.util.SSHClientTest#testScp, 22, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.job.remote-cli-port, org.apache.kylin.common.util.SSHClientTest#testScp, 600000, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.job.remote-cli-password, org.apache.kylin.common.util.SSHClientTest#testCmd,  , GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.job.remote-cli-password, org.apache.kylin.common.util.SSHClientTest#testCmd, obviously-bad-value, BAD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.job.remote-cli-password, org.apache.kylin.common.util.SSHClientTest#testScp,  , GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.job.remote-cli-password, org.apache.kylin.common.util.SSHClientTest#testScp, obviously-bad-value, BAD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.job.remote-cli-username, org.apache.kylin.common.util.SSHClientTest#testCmd,  , GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.job.remote-cli-username, org.apache.kylin.common.util.SSHClientTest#testCmd, obviously-bad-value, BAD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.job.remote-cli-username, org.apache.kylin.common.util.SSHClientTest#testScp,  , GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.job.remote-cli-username, org.apache.kylin.common.util.SSHClientTest#testScp, obviously-bad-value, BAD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.job.use-remote-cli, org.apache.kylin.common.util.SSHClientTest#testCmd, true, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.job.use-remote-cli, org.apache.kylin.common.util.SSHClientTest#testCmd, false, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.job.use-remote-cli, org.apache.kylin.common.util.SSHClientTest#testScp, true, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.job.use-remote-cli, org.apache.kylin.common.util.SSHClientTest#testScp, false, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.job.remote-cli-hostname, org.apache.kylin.common.util.SSHClientTest#testCmd,  , GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.job.remote-cli-hostname, org.apache.kylin.common.util.SSHClientTest#testCmd, obviously-bad-value, BAD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.job.remote-cli-hostname, org.apache.kylin.common.util.SSHClientTest#testScp,  , GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.job.remote-cli-hostname, org.apache.kylin.common.util.SSHClientTest#testScp, obviously-bad-value, BAD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.test.bcc.new.key, org.apache.kylin.common.KylinConfigTest#testBackwardCompatibility, 0, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.test.bcc.new.key, org.apache.kylin.common.KylinConfigTest#testBackwardCompatibility, obviously-bad-value, BAD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.test.bcc.new.key, org.apache.kylin.common.KylinConfigTest#testBackwardCompatibility, 100, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.test.bcc.new.key, org.apache.kylin.common.KylinConfigTest#testBackwardCompatibility, 0.1, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.test.bcc.new.key, org.apache.kylin.common.KylinConfigTest#testBackwardCompatibility, some-value, BAD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.test.bcc.new.key, org.apache.kylin.common.KylinConfigTest#testBackwardCompatibility, some-value, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.test.bcc.new.key, org.apache.kylin.common.KylinConfigTest#testBackwardCompatibility, -300, BAD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.test.bcc.new.key, org.apache.kylin.common.KylinConfigTest#testBackwardCompatibility, 2, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.test.bcc.new.key, org.apache.kylin.common.KylinConfigTest#testBackwardCompatibility, 600000, GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.test.bcc.old.key, org.apache.kylin.common.KylinConfigTest#testBackwardCompatibility,  , GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.test.bcc.old.key, org.apache.kylin.common.KylinConfigTest#testBackwardCompatibility, obviously-bad-value, BAD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.engine.mr.config-override.test2, org.apache.kylin.common.KylinConfigTest#testMRConfigOverride,  , GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.engine.mr.config-override.test2, org.apache.kylin.common.KylinConfigTest#testMRConfigOverride, obviously-bad-value, BAD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.engine.mr.config-override.test2, org.apache.kylin.common.KylinConfigTest#testUnexpectedBlackInPro,  , GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.engine.mr.config-override.test2, org.apache.kylin.common.KylinConfigTest#testUnexpectedBlackInPro, obviously-bad-value, BAD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.engine.mr.config-override.test1, org.apache.kylin.common.KylinConfigTest#testMRConfigOverride,  , GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.engine.mr.config-override.test1, org.apache.kylin.common.KylinConfigTest#testMRConfigOverride, obviously-bad-value, BAD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.engine.mr.config-override.test1, org.apache.kylin.common.KylinConfigTest#testUnexpectedBlackInPro,  , GOOD, PASS
https://github.com/apache/kylin, 63f9ac6bcd0db005f10935d88747d39fc0819ab7, kylin.engine.mr.config-override.test1, org.apache.kylin.common.KylinConfigTest#testUnexpectedBlackInPro, obviously-bad-value, BAD, PASS
